timestamp,mid_price,obi,bid_qty,ask_qty
1782383726.57735,61543.524999999994,-0.8464252074049923,0.33913,4.07735
1782383726.5793135,61543.524999999994,-0.8464154703138446,0.33913,4.07707
1782383726.6435573,61543.524999999994,-0.8461270260296271,0.33982,4.07707
1782383726.7010667,61543.524999999994,-0.8460894095060426,0.33991,4.07707
1782383726.7011468,61543.524999999994,-0.8460517945153688,0.34,4.07707
1782383726.701245,61543.524999999994,-0.846014181057512,0.34009,4.07707
1782383726.7652638,61543.524999999994,-0.846578246943655,0.34009,4.09331
1782383726.7993214,61543.524999999994,-0.8466335963923337,0.34009,4.09491
1782383726.819241,61543.524999999994,-0.8463519371474654,0.34009,4.08678
1782383726.8651707,61543.524999999994,-0.84615176121156,0.34057,4.08678
1782383726.9381473,61543.524999999994,-0.8463519371474654,0.34009,4.08678
1782383726.967337,61543.524999999994,-0.84615176121156,0.34057,4.08678
1782383727.5583322,61543.524999999994,-0.8463519371474654,0.34009,4.08678
1782383727.7634473,61540.770000000004,-0.42130083675896757,1.66398,4.08678
1782383727.7635727,61539.01,0.5462342610230917,1.66398,0.48832
1782383727.763675,61538.975000000006,0.5462342610230917,1.66398,0.48832
1782383727.763769,61538.675,0.5987048797594228,1.66398,0.41768
1782383727.7638633,61538.675,0.5031639995121886,1.66398,0.54999
1782383727.7639565,61538.675,0.4183984861141892,1.66398,0.6823
1782383727.7640512,61538.51,0.8510776761131352,1.66398,0.13387
1782383727.764165,61538.51,0.7227962644689708,1.66398,0.26774
1782383727.7642648,61538.51,0.720386199982246,1.64733,0.26774
1782383727.7645545,61538.015,0.6092471658208495,1.64733,0.4
1782383727.7648141,61538.015,0.6098664768016853,1.65058,0.4
1782383727.7650251,61538.015,0.6104439964550404,1.65362,0.4
1782383727.7652154,61538.015,0.5048504814080046,1.65362,0.5441
1782383727.765343,61538.015,0.5190913911967473,1.7187,0.5441
1782383727.765441,61538.015,0.5169126894816972,1.7187,0.54735
1782383727.7655346,61538.015,0.5145733735762597,1.7187,0.55085
1782383727.7656298,61538.015,0.5145926226185652,1.71879,0.55085
1782383727.7658472,61538.015,0.5661983588225104,1.98879,0.55085
1782383727.7659886,61538.015,0.5662137313808948,1.98888,0.55085
1782383727.7661643,61538.015,0.5697711199540756,2.00988,0.55085
1782383727.7663493,61538.015,0.5688521327125199,2.00988,0.55235
1782383727.7665436,61538.015,0.5925630868869267,2.15899,0.55235
1782383727.7667239,61538.015,0.592576610865853,2.15908,0.55235
1782383727.7669322,61538.015,0.36969216373527025,2.15908,0.99357
1782383727.767115,61538.015,0.36965306368428735,2.15908,0.99366
1782383727.7672942,61538.015,0.3696139658655874,2.15908,0.99375
1782383727.767484,61538.015,0.45207481005260086,2.63357,0.99375
1782383727.767687,61538.015,0.45344597158744043,2.64267,0.99375
1782383727.767891,61538.015,0.2835100975507761,1.78019,0.99375
1782383727.7680922,61538.015,0.0007993605115907175,0.99534,0.99375
1782383727.7683725,61538.015,0.01123830276256287,1.01634,0.99375
1782383727.7685719,61538.015,0.021461382804307004,1.03734,0.99375
1782383727.7687724,61538.015,0.03147522769469177,1.05834,0.99375
1782383727.768994,61538.015,-0.1622351162440928,1.05834,1.46824
1782383727.7691696,61538.015,-0.16226495743409303,1.05834,1.46833
1782383727.769331,61538.015,-0.15268460985920465,1.07934,1.46833
1782383727.7694716,61538.015,-0.15264389110434265,1.07943,1.46833
1782383727.7696023,61538.015,-0.15271040361701127,1.07943,1.46853
1782383727.7697365,61538.015,-0.15266968858538876,1.07952,1.46853
1782383727.7699602,61538.015,-0.15269961619063316,1.07952,1.46862
1782383727.770249,61538.015,-0.15265890441600644,1.07961,1.46862
1782383727.7704246,61538.015,-0.15251417472680542,1.07993,1.46862
1782383727.7706017,61538.015,-0.1525707021563765,1.07993,1.46879
1782383727.7708125,61538.015,-0.15253000419803753,1.08002,1.46879
1782383727.7710118,61538.015,-0.1525707021563765,1.07993,1.46879
1782383727.7711465,61538.015,-0.15148872310418116,1.07993,1.46554
1782383727.7712905,61538.015,-0.15151872279576986,1.07993,1.46563
1782383727.771456,61538.015,-0.15155205329855517,1.07993,1.46573
1782383727.7716026,61538.015,-0.15151134243346753,1.08002,1.46573
1782383727.7717292,61538.015,-0.15160798730577685,1.08002,1.46602
1782383727.7718244,61538.015,-0.15147683136121398,1.08031,1.46602
1782383727.7719498,61538.015,-0.15143613386636925,1.0804,1.46602
1782383727.7720745,61538.015,-0.15159605795280534,1.0804,1.4665
1782383727.7721984,61538.015,-0.2232097056039103,0.93129,1.4665
1782383727.7723234,61538.015,-0.26868742392712713,0.93129,1.61561
1782383727.7724197,61538.015,-0.3091346100348293,0.93129,1.76472
1782383727.772515,61538.015,-0.26868742392712713,0.93129,1.61561
1782383727.7726424,61538.015,-0.2687132654623693,0.93129,1.6157
1782383727.7727711,61538.015,-0.27103725475615537,0.93129,1.62382
1782383727.9749157,61538.015,-0.2709377727164219,0.93149,1.62382
1782383727.975092,61538.015,-0.2709634499491273,0.93149,1.62391
1782383727.9751937,61538.015,-0.2709891253732161,0.93149,1.624
1782383727.9752908,61538.015,-0.27101479898887926,0.93149,1.62409
1782383727.9754174,61538.015,-0.2709891253732161,0.93149,1.624
1782383727.9755185,61538.015,-0.2709634499491273,0.93149,1.62391
1782383727.9756126,61538.015,-0.2709891253732161,0.93149,1.624
1782383727.975705,61538.015,-0.27101479898887926,0.93149,1.62409
1782383727.9757984,61538.015,-0.2709302553066614,0.93166,1.62409
1782383727.975922,61538.015,-0.2705822527332825,0.93236,1.62409
1782383727.9760466,61538.015,-0.27072640210315474,0.93207,1.62409
1782383727.9762113,61538.015,-0.5603722011654105,0.45758,1.62409
1782383727.9764102,61538.015,-0.5604334377221464,0.45758,1.62438
1782383727.976507,61538.015,-0.6261906706968385,0.45758,1.99062
1782383727.9766006,61538.015,-0.625998064112984,0.45787,1.99062
1782383727.9766912,61538.015,-0.48140265229880785,0.69686,1.99062
1782383727.9767835,61538.015,-0.34529529833951716,0.96876,1.99062
1782383727.9769447,61538.015,-0.34507713202651485,0.96924,1.99062
1782383727.9772723,61538.015,-0.3450970455582019,0.96924,1.99071
1782383727.9774394,61538.015,-0.34487895339528374,0.96972,1.99071
1782383727.977568,61538.015,-0.34498294437502103,0.96972,1.99118
1782383727.9777157,61538.015,-0.34511468920256294,0.96943,1.99118
1782383728.0484948,61538.015,-0.3727828261425138,0.96943,2.12178
1782383728.0487335,61538.015,-0.37292279827937513,0.96943,2.12247
1782383728.0488696,61538.015,-0.3729410509089615,0.96943,2.12256
1782383728.0489936,61538.015,-0.37272794885641575,0.96991,2.12256
1782383728.0491152,61538.015,-0.37215112952805146,0.97121,2.12256
1782383728.0492125,61538.015,-0.3715747947542382,0.97251,2.12256
1782383728.049337,61538.015,-0.3378209734145142,1.0506,2.12256
1782383728.049459,61538.015,-0.23087622714993744,1.0506,1.68134
1782383728.0495813,61538.015,-0.2223748973078293,1.0696,1.68134
1782383728.0496786,61538.015,-0.17780946487664445,1.0696,1.53223
1782383728.0498002,61538.015,-0.16927080352407445,1.0886,1.53223
1782383728.0499196,61538.015,-0.15909873176414524,1.1116,1.53223
1782383728.050045,61538.015,-0.15900330240246946,1.1116,1.53193
1782383728.0501385,61538.015,-0.14900638657731208,1.1346,1.53193
1782383728.050264,61538.015,-0.1408772197666755,1.1536,1.53193
1782383728.050363,61538.015,-0.1328622718180238,1.1726,1.53193
1782383728.0504847,61538.015,-0.12495915227664098,1.1916,1.53193
1782383728.0506036,61538.015,0.042190557768177005,1.66689,1.53193
1782383728.0507216,61538.015,0.047846057268585596,1.68589,1.53193
1782383728.05084,61538.015,0.053435161671022795,1.70489,1.53193
1782383728.0509353,61538.015,0.03079899634209014,1.70489,1.60301
1782383728.0510292,61538.015,0.036334124860981656,1.72389,1.60301
1782383728.05114,61538.015,0.04295053583689066,1.74689,1.60301
1782383728.0513384,61538.015,0.048348125500905316,1.76589,1.60301
1782383728.0515974,61538.015,0.053685173706425816,1.78489,1.60301
1782383728.0518408,61538.015,0.058962693357597795,1.80389,1.60301
1782383728.0520854,61538.015,0.05899377715157918,1.80389,1.60291
1782383728.052292,61538.015,0.05890363917595368,1.80389,1.6032
1782383728.0524466,61538.015,0.06337359603896767,1.82015,1.6032
1782383728.0525637,61538.015,0.06345293313549324,1.82044,1.6032
1782383728.0526876,61538.015,0.06333180491993352,1.82044,1.60359
1782383728.0527976,61538.015,0.10241972046995075,1.96955,1.60359
1782383728.052864,61538.015,0.10249256316760086,1.96984,1.60359
1782383728.053015,61538.015,0.10240309817221273,1.96984,1.60388
1782383728.0530777,61538.015,0.10247593039750867,1.97013,1.60388
1782383728.0531921,61538.015,0.10244816876976025,1.97013,1.60397
1782383728.053291,61538.015,0.10242040854011676,1.97013,1.60406
1782383728.0533524,61538.015,0.10201339651847269,1.96851,1.60406
1782383728.0534165,61538.015,0.10204115908276606,1.96851,1.60397
1782383728.0534706,61538.015,0.10206892304591604,1.96851,1.60388
1782383728.0535386,61538.015,0.10166154638915417,1.96689,1.60388
1782383728.0536623,61538.015,0.10161527001445005,1.96689,1.60403
1782383728.0539613,61538.015,0.22751101514035726,1.96689,1.23779
1782383728.0697367,61538.015,0.2313148323202224,1.96689,1.22789
1782383728.1194851,61538.015,0.23154612451395976,1.96689,1.22729
1782383728.1582134,61538.015,0.23151142514565148,1.96689,1.22738
1782383728.1583016,61538.015,0.23153307704829768,1.96698,1.22738
1782383728.1583667,61538.015,0.23155472773090838,1.96707,1.22738
1782383728.1584399,61538.015,0.23152003105298416,1.96707,1.22747
1782383728.1589105,61538.015,0.23148533633002885,1.96707,1.22756
1782383728.1985672,61538.015,0.24246070470975017,1.96707,1.19934
1782383728.2135973,61538.015,0.24254311161644876,1.96707,1.19913
1782383728.214205,61538.015,0.2528156573917432,2.0106,1.19913
1782383728.2236593,61538.015,-0.09208726005066535,2.0106,2.41846
1782383728.2241178,61538.015,-0.09210570877030583,2.0106,2.41855
1782383728.2399879,61538.015,-0.13015298922439977,1.86149,2.41855
1782383728.240442,61538.015,-0.13012922504690283,1.86158,2.41855
1782383728.2405658,61538.015,-0.1301637735672733,1.86158,2.41872
1782383728.278761,61538.015,-0.12662972849978188,1.86158,2.4014
1782383728.2824755,61538.015,-0.1535502528100105,1.86158,2.53698
1782383728.2846596,61538.015,-0.1535675718686415,1.86158,2.53707
1782383728.285137,61538.015,-0.153534857496226,1.86158,2.5369
1782383728.3118613,61538.015,-0.15275280924445095,1.86158,2.53284
1782383728.3701758,61538.015,-0.12578072902480492,1.86158,2.39726
1782383728.3818073,61538.015,-0.12581562381868086,1.86158,2.39743
1782383728.6824415,61538.015,-0.1258394146872916,1.86149,2.39743
1782383728.6826148,61538.015,-0.12585788716157043,1.86149,2.39752
1782383728.712189,61538.015,-0.10984478504603674,1.92294,2.39752
1782383728.7124074,61538.015,-0.10986790483222504,1.92285,2.39752
1782383728.789706,61538.015,-0.10904132908069454,1.92607,2.39752
1782383728.8055062,61538.015,-0.10901824371831402,1.92616,2.39752
1782383728.908553,61538.015,-0.1361019727621136,1.92616,2.53307
1782383728.9338844,61538.015,-0.13606903697191786,1.92616,2.5329
1782383728.958705,61538.015,-0.1358868760822948,1.92616,2.53196
1782383729.1764128,61538.015,-0.13586139759814456,1.92626,2.53196
1782383729.24022,61538.015,-0.13606874636993782,1.92626,2.53303
1782383729.2412653,61538.015,-0.13610168047252355,1.92626,2.5332
1782383729.6038754,61538.015,-0.1360583725555707,1.92643,2.5332
1782383729.6040652,61538.015,-0.13606091998869857,1.92642,2.5332
1782383729.6041172,61538.015,-0.13683586965789907,1.92338,2.5332
1782383729.6669822,61538.015,-0.4656880755177671,0.92347,2.5332
1782383729.6672633,61538.015,-0.3858147104680106,1.1227,2.5332
1782383729.6683161,61538.015,-0.38573890210880446,1.1229,2.5332
1782383729.6684315,61538.015,-0.3857047910529814,1.12299,2.5332
1782383729.6685307,61538.015,-0.385670681676458,1.12308,2.5332
1782383729.6686246,61538.015,-0.3856365739791104,1.12317,2.5332
1782383729.6687162,61538.015,-0.28231801304489784,1.41777,2.5332
1782383729.668808,61538.015,-0.28225310477655985,1.41797,2.5332
1782383729.6689014,61538.015,-0.28228231268412685,1.41788,2.5332
1782383729.6689906,61538.015,-0.28225310477655985,1.41797,2.5332
1782383729.6690826,61538.015,-0.23988967664096206,1.55297,2.5332
1782383729.6692286,61538.015,-0.23882856073961956,1.55647,2.5332
1782383729.6693234,61538.015,-0.18228256329239462,1.75207,2.5332
1782383729.6694143,61538.015,-0.1765170321415053,1.77307,2.5332
1782383729.6695058,61538.015,-0.1708074605929373,1.79407,2.5332
1782383729.669596,61538.015,-0.165153037874833,1.81507,2.5332
1782383729.6696863,61538.015,-0.1595529688025688,1.83607,2.5332
1782383729.6697989,61538.015,-0.1595290843510262,1.83616,2.5332
1782383729.669896,61538.015,-0.15944947661831813,1.83646,2.5332
1782383729.6701481,61538.015,-0.15390396887939392,1.85746,2.5332
1782383729.6702454,61538.015,-0.08735963737509012,2.12616,2.5332
1782383729.6703389,61538.015,-0.0873386343881788,2.12625,2.5332
1782383729.6821191,61538.015,-0.08731763221262186,2.12634,2.5332
1782383729.6909308,61538.015,-0.08720563431058236,2.12682,2.5332
1782383729.6960404,61538.015,-0.08709599205233785,2.12729,2.5332
1782383729.696245,61538.015,-0.08711698566646633,2.1272,2.5332
1782383729.696383,61538.015,-0.08700736128662669,2.12767,2.5332
1782383729.6971946,61538.015,-0.08698637190621676,2.12776,2.5332
1782383729.7001555,61538.015,-0.08682314883539338,2.12846,2.5332
1782383729.7247627,61538.015,-0.08686744739320425,2.12827,2.5332
1782383729.7517922,61538.015,-0.08656442415130913,2.12957,2.5332
1782383729.7519112,61538.015,-0.0862615698306415,2.13087,2.5332
1782383729.7573206,61538.015,-0.09661388213089063,2.08684,2.5332
1782383729.7581127,61538.015,-0.09657353237190519,2.08701,2.5332
1782383729.7783232,61538.015,-0.0968862848104964,2.08701,2.5348
1782383729.8554418,61538.015,-0.14535912213835314,1.89141,2.5348
1782383729.8564763,61538.015,-0.14541087796909635,1.89121,2.5348
1782383729.8566024,61538.015,-0.21944237980809714,1.62251,2.5348
1782383730.0167007,61538.015,-0.19695896491476608,1.7006,2.5348
1782383730.0170326,61538.015,-0.1969844001973882,1.70051,2.5348
1782383730.065455,61538.015,-0.19669989914521438,1.70051,2.5333
1782383730.0662136,61538.015,-0.19664487235208525,1.70051,2.53301
1782383730.0663302,61538.015,-0.16833683016173442,1.70051,2.38891
1782383730.0664637,61538.015,-0.1676244273015624,1.70051,2.38541
