country_iso3,country_name,year,gdp_growth,inflation,unemployment,lending_rate,trade_opennes,govt_debt,gdp_per_capita_growth
ARG,Argentina,2009,-5.91852507634947,,8.645,,34.0571269054879,2.1785669619099,-6.9103121153056
ARG,Argentina,2010,10.1253981561002,,7.714,10.5575,34.9710132635696,-0.383118699737132,8.96819672899282
ARG,Argentina,2011,6.00395169280579,,7.18,14.0875,35.2061549999644,-1.00728084144866,4.88127252804149
ARG,Argentina,2012,-1.0264204544321,,7.217,14.0608333333333,30.5265423717108,-0.39159512386959,-2.0383253093713
ARG,Argentina,2013,2.40532378079436,,7.1,17.1491666666666,29.3339290021037,-2.37749566620572,1.39351266056681
ARG,Argentina,2014,-2.51261532081394,,7.268,24.0091666666666,28.4067936452275,-1.74400211981355,-3.51326421042003
ARG,Argentina,2015,2.73115982828944,,7.577,24.9158333333333,22.4862260889792,-2.96292666513533,1.66091253843923
ARG,Argentina,2016,-2.08032784377811,,8.088,31.2325,26.0938878488799,-2.70922168361454,-3.02450095578762
ARG,Argentina,2017,2.81850297775918,,8.347,26.5808333333333,25.2896011376779,-4.8399592180739,1.91639608148853
ARG,Argentina,2018,-2.61739646282038,34.2772237131003,9.22,48.5166666666666,30.7625359549926,-5.16055257152295,-3.41553683867816
ARG,Argentina,2019,-2.00086100285785,53.5483043492339,9.843,67.2541666666666,32.6306150458499,-0.779998447561847,-2.69506723533574
ARG,Argentina,2020,-9.9004848136464,42.0150947376509,11.461,29.3875,30.203698807416,0.696935361136029,-10.3361096878518
ARG,Argentina,2021,10.4418119882506,48.4093786255199,8.736,35.5583333333333,33.078689567466,1.36154422203441,10.1485599877349
ARG,Argentina,2022,6.02074537534855,72.430757531824,6.805,52.3991666666666,31.5801792606256,-0.62525456692328,5.79747980169367
ARG,Argentina,2023,-1.85578803046339,133.488935594175,6.139,95.8941666666666,26.6769512482215,-3.1951463789585,-2.13703473540124
AUS,Australia,1995,3.89017188961647,4.62776445368168,8.473,10.5,37.646874037201,-5.06318585541185,2.73953092805972
AUS,Australia,1996,3.86567479160071,2.61537902431631,8.509,9.72916666666667,38.1740208800895,-3.58360337747536,2.61251726692284
AUS,Australia,1997,3.91795814771731,0.224895027032537,8.367,7.16666666666667,37.9217014956962,-2.72974894003095,2.79958588575271
AUS,Australia,1998,4.67681373479508,0.860129922016289,7.684,6.68333333333333,39.9240664596368,-4.44111787888724,3.63864607453812
AUS,Australia,1999,5.02822035850596,1.48313946657267,6.876,6.56666666666667,38.9602467102359,-5.58366414929506,3.88549898573662
AUS,Australia,2000,3.9160574881715,4.45743705920869,6.288,7.71666666666667,40.8631257691954,-3.71484792517268,2.73354609011429
AUS,Australia,2001,2.03145880248898,4.40712998561533,6.747,6.84166666666667,44.1337313971929,-2.09983536268172,0.729781869182801
AUS,Australia,2002,3.94980535772942,2.98157117047457,6.375,6.3625,41.3813128146921,-4.03651427027563,2.7740361493122
AUS,Australia,2003,3.0912800997751,2.73259754838937,5.933,6.6125,40.1348011794482,-6.25542304141098,1.91232481392237
AUS,Australia,2004,4.21894147547516,2.34325687131265,5.399,7.05,36.9505159618289,-6.70631316237641,3.11057041061613
AUS,Australia,2005,3.15548121323168,2.69182949622197,5.036,7.25833333333333,39.0978822564811,-6.2201820658335,1.90739095765275
AUS,Australia,2006,2.7709261737475,3.55528696972984,4.785,7.6125,41.4878923489153,-6.1743242864652,1.39339848998918
AUS,Australia,2007,3.78947119882653,2.32761442623159,4.381,8.19583333333333,41.9297451276561,-7.5509404049246,1.91249613831002
AUS,Australia,2008,3.62398503565633,4.35029726664093,4.242,8.90833333333333,42.7522207880308,-4.87128797048566,1.56811983624921
AUS,Australia,2009,1.95484826298522,1.77112025681656,5.565,6.02083333333333,45.5936120867789,-5.21460357172589,-0.124768741461196
AUS,Australia,2010,2.21004795300735,2.9183370211222,5.214,7.27916666666667,40.3905070860606,-3.99211276270473,0.632264496011231
AUS,Australia,2011,2.39473494330615,3.30384784681081,5.083,7.7375,41.7219860149689,-3.25393708127954,0.981771621515961
AUS,Australia,2012,3.95247138119184,1.76278299052228,5.225,6.975,43.0198495527558,-4.42917293903347,2.15339832775771
AUS,Australia,2013,2.65445302592404,2.44988248109259,5.663,6.17916666666667,41.100511881056,-3.24439256531684,0.902732553895234
AUS,Australia,2014,2.60118978187332,2.48792932080492,6.078,5.95,42.2993095385282,-3.07921525285017,1.08218148890933
AUS,Australia,2015,2.16434780647852,1.50836803138463,6.055,5.575,41.4947506939901,-4.2950643949091,0.704511799724457
AUS,Australia,2016,2.75564065529868,1.27699365720306,5.711,5.42083333333333,40.813402217321,-3.60213104879026,1.16312811538609
AUS,Australia,2017,2.29331030192918,1.94864309065653,5.592,5.2455,42.0354135251854,-3.00525814878871,0.62251098729871
AUS,Australia,2018,2.87417039499501,1.91140002818579,5.345,5.26083333333333,43.5732253645218,-2.58947975974169,1.3466306507712
AUS,Australia,2019,2.19401703622717,1.610770929127,5.143,5.101,46.0016827052171,-0.0757460083721138,0.695209563773375
AUS,Australia,2020,-0.133531904304775,0.846900734607273,6.394,,44.499564103879,1.64272242623868,-1.35774770320791
AUS,Australia,2021,2.00694844335034,2.86391284709318,5.022,,40.2022359390595,2.44729769999573,1.86332687000336
AUS,Australia,2022,4.25304559238732,6.59409658717841,3.728,,45.6946418805752,0.254202501603949,2.91752727950202
AUS,Australia,2023,3.58382100798981,5.59701792296707,3.668,,49.044339318428,-0.433071259302466,1.09251403364293
BGD,Bangladesh,1995,5.12127789724337,10.2978117947206,2.441,12.99,28.2094960764218,-2.171548898913,3.18589383291992
BGD,Bangladesh,1996,4.52291921684423,2.37712902953223,2.51,12.99,26.0760877233809,-2.13490813503246,2.62954460746047
BGD,Bangladesh,1997,4.4898964976265,5.30560105668801,2.698,12.99,26.3255133900833,-0.59346471814869,2.57102378007102
BGD,Bangladesh,1998,5.1770268731498,8.40223795613228,2.893,12.9325,27.8800634028394,-0.0703537046583936,3.20995244419584
BGD,Bangladesh,1999,4.67015636882111,6.10669589841958,3.088,13.0991666666666,28.3879405571158,-0.710651968609123,2.70069249240193
BGD,Bangladesh,2000,5.29329471892532,2.20825620937535,3.27,12.755,29.3217143619038,-0.573042663299639,3.38671358983686
BGD,Bangladesh,2001,5.07728777526728,2.0071737421384,3.609,12.82,32.0980170730117,-0.991687231894648,3.34027882244948
BGD,Bangladesh,2002,3.83312393993225,3.33256493271912,3.966,12.6091666666666,28.9673807211649,1.35086830489484,2.24286058481829
BGD,Bangladesh,2003,4.73956739963045,5.66870773441476,4.32,12.0425,27.657884900158,0.218816448007947,3.22632477639362
BGD,Bangladesh,2004,5.23953291029852,7.58753638504689,4.316,10.3991666666666,26.8582341492431,-0.428022753319864,3.81635685042457
BGD,Bangladesh,2005,6.53594493875502,7.04661816222038,4.25,10.615,34.396934864465,-0.250074173604546,5.20131368672413
BGD,Bangladesh,2006,6.67190498576788,6.76526117054757,3.591,11.6641666666666,38.1119244325921,1.66592495150091,5.44042881455881
BGD,Bangladesh,2007,7.05859935449848,9.10698496905382,4.015,12.635,39.9423826531735,1.07621521358966,5.91320275589507
BGD,Bangladesh,2008,6.01378975738535,8.90194489465153,4.49,12.8891666666666,42.6209140325589,1.01071124669571,4.96057170242533
BGD,Bangladesh,2009,5.04512479919337,5.42347236174679,5.0,13.3266666666666,40.092796223023,3.47023264645131,4.07076421640669
BGD,Bangladesh,2010,5.57178818533122,8.12667639169917,3.379,12.2191666666666,37.8028426708321,1.82909794723497,4.65046297355514
BGD,Bangladesh,2011,6.46437912497728,11.3951651552399,3.737,13.3216666666666,47.4208498356898,-0.125842241657654,5.501503282369
BGD,Bangladesh,2012,6.52145877906443,6.21750422069283,4.07,13.9441666666666,48.1109227490467,1.93195276968292,5.50548020192592
BGD,Bangladesh,2013,6.01360565834344,7.53040640913172,4.426,13.5933333333333,46.2964027228174,1.3723251518825,5.02341839695075
BGD,Bangladesh,2014,6.0610593588495,6.99163889220848,4.417,12.945,44.5140801968096,0.43715979764451,5.09905460197942
BGD,Bangladesh,2015,6.55263987816197,6.19428022984983,4.397,11.7091666666666,42.0859963070382,1.32188871858147,5.60449539732434
BGD,Bangladesh,2016,7.11347821270093,5.51352572692995,4.35,10.4091666666666,31.3341501346142,0.351171861174517,6.16181560014782
BGD,Bangladesh,2017,6.59024999794057,5.70207015717238,4.372,9.54,29.9997306724343,-2.03756600416726,5.68710307010265
BGD,Bangladesh,2018,7.31941263014136,5.54362139486476,4.439,9.65083333333333,32.5146317240884,-2.20783912081882,6.44197494702485
BGD,Bangladesh,2019,7.88191515117722,5.59199639930629,4.504,9.55583333333333,31.5780544912404,-0.839485005371134,6.97264399779152
BGD,Bangladesh,2020,3.44801755122445,5.69107474746211,5.539,8.295,26.271447376215,0.31894044196432,2.58647816564581
BGD,Bangladesh,2021,6.93867912442445,5.54565430773473,5.457,7.32416666666666,27.7240047036631,-3.78969259910934,6.07069417020969
BGD,Bangladesh,2022,7.09982877575158,7.69695437176898,4.593,7.12109342742786,33.7799672705735,-3.81010813041235,6.00847462887278
BGD,Bangladesh,2023,5.77511237007889,9.8835030377921,3.352,7.57,30.9829714104596,-1.64602823544154,4.4907040939439
BRA,Brazil,1995,4.2237936336472,66.0070335542481,7.092,,16.9844599991956,-2.35736569352814,2.63205630361686
BRA,Brazil,1996,2.20886405051482,15.7576656002606,8.035,,15.6355914783829,-2.73368737115542,0.672968776246492
BRA,Brazil,1997,3.39484598531597,6.92671251629154,9.003,78.1933333333333,16.5762092633371,-3.63826178042493,1.8692443488235
BRA,Brazil,1998,0.338097901952338,3.19507629280051,10.15,86.3633333333333,16.438584928207,-4.05145702418442,-1.14360390931397
BRA,Brazil,1999,0.467937566679467,4.85844749902666,11.125,80.4433333333333,20.982166473881,-4.46660492637973,-0.984800297786677
BRA,Brazil,2000,4.38794944364869,7.04414105947265,10.889,56.83,22.6397613589755,-4.04774157195875,2.96222044712435
BRA,Brazil,2001,1.3898964044581,6.84035902487523,10.649,57.6166666666666,26.936285024943,-4.44478598177802,0.0770005208743356
BRA,Brazil,2002,3.05346185683619,8.45016437708331,10.641,62.875,27.6183574077173,-1.84525902808169,1.7820430814383
BRA,Brazil,2003,1.14082899877101,14.7149197228147,11.168,67.0833333333333,28.1403847215489,0.392877198829747,-0.0458328306526994
BRA,Brazil,2004,5.75996463685998,6.59718509985963,10.072,54.925,29.6782524803495,1.33863085372603,4.57169367314847
BRA,Brazil,2005,3.20213206216255,6.86953720898964,10.551,55.3833333333333,27.0867952052479,1.30988468509779,2.07730833921147
BRA,Brazil,2006,3.96198870899485,4.18356812896909,9.692,50.8083333333333,26.0416998879446,0.972710373980306,2.8675208375461
BRA,Brazil,2007,6.06987060733128,3.64127299102652,9.28,43.7166666666666,25.2926113757805,-0.197096994827677,5.00147015892721
BRA,Brazil,2008,5.09419544811998,5.67859390284168,8.268,47.25,27.2575694165953,-2.09933746626458,4.09221626871856
BRA,Brazil,2009,-0.12581200299141,4.88803479876798,9.419,44.65,22.1059756060711,-1.75935802585413,-1.01632362228523
BRA,Brazil,2010,7.52822581812151,5.03872690108074,8.42,39.9916666666666,22.7721781132208,-3.92594539867631,6.62782994929138
BRA,Brazil,2011,3.97442307944702,6.6364496221309,7.578,43.8833333333333,23.9344051765103,-3.19461785178244,3.13169854409105
BRA,Brazil,2012,1.92117598509462,5.40349914036997,7.251,36.6366666666666,25.1142736103322,-3.75941536826245,1.09733293754664
BRA,Brazil,2013,3.0048226702888,6.204310666401,7.071,27.3916666666666,25.7859573281452,-3.57422104702554,2.17333080616082
BRA,Brazil,2014,0.503955740273241,6.32904015516138,6.755,32.0083333333333,24.685405813292,-4.49883030905232,-0.303163572469245
BRA,Brazil,2015,-3.54576339347278,9.02990102416136,8.538,43.9583333333333,26.9536259372369,-3.5183920728161,-4.30639755989316
BRA,Brazil,2016,-3.2759169063211,8.73914352329393,11.58,52.1,24.5336820770756,-1.70011360207642,-4.01012719205779
BRA,Brazil,2017,1.32286905390815,3.44637335032669,12.792,46.9166666666666,24.3197343741684,-1.22429942889483,0.587668928601474
BRA,Brazil,2018,1.78366676137003,3.66485028376728,12.329,39.0833333333333,28.876203376153,-2.80752036371843,1.09040860420944
BRA,Brazil,2019,1.22077782271943,3.73297621216893,11.936,37.475,28.8902578697354,-3.41429111497121,0.562970836695342
BRA,Brazil,2020,-3.27675879612903,3.21176803803376,13.697,29.0416666666666,32.3020785443492,-1.64103535066212,-3.83550546624957
BRA,Brazil,2021,4.7626043797061,8.30165975585673,13.158,30.0166666666666,37.6563307592575,-2.35822088025659,4.3179316178023
BRA,Brazil,2022,3.01669435408112,9.28010608956872,9.231,39.4,38.8160659764321,-2.14967710619443,2.64631532426549
BRA,Brazil,2023,3.24165532813583,4.59356282283203,7.947,43.6,33.6662298301284,-1.23558182662996,2.83370012768067
BWA,Botswana,1995,7.03041024834083,10.512546081579,21.394,14.4166666666666,94.595171646002,6.33435588815425,4.25881194607905
BWA,Botswana,1996,5.82980001379714,10.0828580652107,21.593,14.5,90.955575275056,10.209974402478,3.27499725471586
BWA,Botswana,1997,8.32589088396591,8.71993127147746,21.031,13.9466666666666,108.604415150755,14.3703922976173,5.86002742979099
BWA,Botswana,1998,0.443663586075374,6.66139865665752,20.86,13.6508333333333,101.841039320292,3.54255087927286,-1.75710977151495
BWA,Botswana,1999,9.66724070276106,7.74929619202848,18.224,14.7758333333333,98.9290812021418,10.6386786775837,7.32308245266344
BWA,Botswana,2000,1.98769583378552,8.6014851485149,15.88,15.4791666666666,91.924729689918,9.4180495224013,-0.163772714868571
BWA,Botswana,2001,0.250573949689084,6.55903767014861,18.54,15.75,87.5250655680957,10.8425100137362,-1.79114300046759
BWA,Botswana,2002,6.06953087648317,8.03279662527485,21.277,16.2083333333333,91.8357740585774,4.84207534572473,4.09320837350506
BWA,Botswana,2003,4.62589474959299,9.18990265632739,23.8,16.4,85.8340425151264,9.54244888755721,2.80097379395592
BWA,Botswana,2004,2.70582170611173,6.94570363654674,21.755,15.75,90.9978228872631,3.5367832333207,0.920692081948033
BWA,Botswana,2005,4.55664565323181,8.61022528546439,19.852,15.7375,88.5053520573505,16.1057108456086,2.69660633056192
BWA,Botswana,2006,8.36387109282306,11.5552187914379,17.782,16.4583333333333,86.612433913524,19.6647760227163,6.36142559180612
BWA,Botswana,2007,5.79255577727118,7.08099847172692,16.976,16.215,98.4965249407252,15.6550615013405,3.7618955229655
BWA,Botswana,2008,3.25207295796832,12.7021883920075,16.293,16.5416666666666,99.008222007989,1.39345872319276,1.1992313160418
BWA,Botswana,2009,-14.1442346163423,8.02729703109581,16.169,13.755625,88.4807886337378,-6.40593961472031,-15.8997149078875
BWA,Botswana,2010,10.119723322694,6.94887658743103,17.86,11.4583333333333,94.6390020873926,-5.88840225663454,7.82114699392078
BWA,Botswana,2011,6.83841052493574,8.45987233408583,18.049,11.0,98.9614677801469,-0.872984775002233,4.75557328946104
BWA,Botswana,2012,-0.170857099335691,7.53690261091916,17.916,11.0,111.875280620952,-5.90199267050561,-1.83175900387364
BWA,Botswana,2013,11.1029068737822,5.88460707056816,18.167,10.1892333333333,125.78303991122,4.53073148351166,9.43871073960261
BWA,Botswana,2014,5.69714422072884,4.40225309243427,18.484,9.0,119.497541791464,11.0750306448499,4.17099012944411
BWA,Botswana,2015,-4.85132507409779,3.06203169580557,18.915,7.95,112.900891016005,2.22618287554396,-6.19995412245493
BWA,Botswana,2016,7.20442475914267,2.81495791361943,19.328,7.3,100.464689766026,7.97299721999998,5.69319455388396
BWA,Botswana,2017,4.11437856445083,3.30828076768219,19.671,6.875,81.9239513763494,5.58580913830413,2.6459126098983
BWA,Botswana,2018,4.18869237159223,3.23801558947715,19.665,6.5,87.4551039946493,0.392946349031096,2.72071433079989
BWA,Botswana,2019,3.0317733945467,2.7728644286332,20.094,6.39583333333333,83.0929813601175,-6.90505478190792,1.57639094067899
BWA,Botswana,2020,-8.72888243996397,1.8903591682421,21.017,5.75,77.6634178592071,-9.8063111229932,-10.0332383222742
BWA,Botswana,2021,11.9162724376008,7.24097765588442,23.106,5.25,88.7587495865805,-1.76490531071366,10.2596472128547
BWA,Botswana,2022,5.48601706446772,11.665567478802,23.615,6.1323,85.6117077543432,-0.59504452376584,3.82363084321453
BWA,Botswana,2023,3.20806812224438,5.06761549343829,23.381,6.73859953703703,68.8033578360816,1.48807672938924,1.52893817984001
CAN,Canada,1995,2.68232822733793,2.14876033057849,9.489,8.64583333333333,69.0617480799547,-0.835225571288648,1.62528126114066
CAN,Canada,1996,1.68896122499937,1.57053112507137,9.62,6.0625,70.2600734560392,0.385035905172816,0.631530881733894
CAN,Canada,1997,4.28016683621337,1.6212163808453,9.1,4.95833333333333,74.3366100816522,-1.37185670536611,3.24897485599347
CAN,Canada,1998,3.89288654344983,0.995942456658019,8.278,6.60416666666666,78.0811853628611,-1.41951307916318,3.03423769242876
CAN,Canada,1999,5.14100353715349,1.73484295105918,7.583,6.4375,80.1150293129295,0.124607299622236,4.28983665547817
CAN,Canada,2000,5.1385391803606,2.71943995691976,6.829,7.27083333333333,82.7653578503214,2.48322832733606,4.16394849476771
CAN,Canada,2001,1.87509810696022,2.52512013979905,7.219,5.8125,78.3442183943698,2.13236979231818,0.774519407466116
CAN,Canada,2002,2.99925535017809,2.25839440940855,7.665,4.20833333333333,75.7070320779233,1.64503032397305,1.88796484648248
CAN,Canada,2003,1.80638512302554,2.75856321360112,7.574,4.6875,69.8400946170607,1.16498813828326,0.89501858100094
CAN,Canada,2004,3.09236384292251,1.85725871857256,7.185,4.0,70.1924199909562,2.26315076447855,2.13581560192544
CAN,Canada,2005,3.21045439063563,2.21355203439767,6.758,4.41666666666666,69.7591330167357,1.86965618692434,2.23757661617552
CAN,Canada,2006,2.63794375007348,2.00202539534161,6.484,5.8125,68.0521644769988,1.36365624553911,1.60290147691838
CAN,Canada,2007,2.04990463726786,2.13838399266837,6.156,6.10416666666666,66.2834197482347,0.752359497275167,1.06414487775739
CAN,Canada,2008,0.995406301140747,2.37027067444298,6.284,4.72916666666666,67.0236083618983,0.204634001322009,-0.0933427924909864
CAN,Canada,2009,-2.91508621550267,0.299466803009299,8.46,2.39583333333333,58.4743918224897,-2.96628242314574,-4.02008809742583
CAN,Canada,2010,3.09080634469335,1.77687154092627,8.178,2.60416666666666,60.2081215044483,-3.59618567149688,1.95144744690714
CAN,Canada,2011,3.13719442170364,2.91213508872351,7.637,3.0,62.4987387708328,-2.77400602599856,2.13607717133128
CAN,Canada,2012,1.75566129145483,1.51567823124516,7.392,3.0,62.5955489395005,-3.53224767688726,0.658841956783917
CAN,Canada,2013,2.32581354806429,0.938291897815316,7.143,3.0,62.2310749013405,-3.14687545091254,1.2535901034471
CAN,Canada,2014,2.87346677785811,1.90663590717861,7.023,3.0,64.3786621564923,-2.31892137730875,1.84840952337521
CAN,Canada,2015,0.649971001734855,1.12524136094277,6.945,2.775,66.1649020669781,-3.51398716666024,-0.11236916498423
CAN,Canada,2016,1.03855092490855,1.42875954701085,7.038,2.7,65.3636845215556,-3.093111446907,-0.0982963624127819
CAN,Canada,2017,3.03383491200222,1.59688412852976,6.426,2.7,65.1010608504649,-2.8034274767599,1.8094644720755
CAN,Canada,2018,2.74296344906655,2.26822567248103,5.837,,66.5998858508762,-2.38507161087906,1.28092659672814
CAN,Canada,2019,1.90843194590616,1.94926902411592,5.69,,66.1714852804959,-1.95170274818579,0.429657601305934
CAN,Canada,2020,-5.03823343468899,0.716999632307827,9.657,,61.1567709632763,-2.01049352658991,-6.06240642306676
CAN,Canada,2021,5.95052802804381,3.39519318527527,7.527,,62.2468367159421,-0.0219632282728945,5.36528781293082
CAN,Canada,2022,4.18903628100851,6.80280115341612,5.279,,67.3176215563989,-0.444191262050462,2.32641594463436
CAN,Canada,2023,1.52874550838358,3.87900159788425,5.415,,66.6323313370668,-0.701167819027619,-1.37792078609685
CHL,Chile,1995,9.25542757753573,8.23263034116114,4.7,18.1595558966591,54.6874835998853,-1.82822028885922,7.66762918859645
CHL,Chile,1996,7.1148626270751,7.35911781788767,7.414,17.3678567329935,53.9207498943257,-3.92274308347759,5.61243124571355
CHL,Chile,1997,7.3917392684331,6.13386464357927,7.136,15.670265400513,54.0992981792892,-4.26887262850026,5.96496367578787
CHL,Chile,1998,4.18088662700669,5.11024954517559,7.307,20.1695011436128,53.8361785153282,-4.77915592737757,2.83546295262515
CHL,Chile,1999,-0.2736313981937,3.33687917526023,11.158,12.6231518368614,54.6956098321562,0.131436581248041,-1.52035804686301
CHL,Chile,2000,4.9716214882971,3.84327295706565,10.491,14.8433912347788,58.7119230876973,-1.14568457860136,3.72361873178446
CHL,Chile,2001,3.15403492459967,3.56910053001466,10.39,11.8910098561076,62.1447669687645,-1.53703377110131,1.96875181903661
CHL,Chile,2002,3.20279913520113,2.48939816650705,10.168,7.75807289652374,62.4838519016295,-0.825565731667287,2.06991885847773
CHL,Chile,2003,4.72324526861041,2.8101787574361,9.765,6.17877873086097,65.693419590905,0.21460039582268,3.63301530196716
CHL,Chile,2004,6.67425416822923,1.05473871403516,10.162,5.12700362788107,69.8893600532458,3.26056295397732,5.60291985486168
CHL,Chile,2005,5.83704571917758,3.05257621387849,9.34,6.67787900981345,72.0625342380294,1.91109059952903,4.79182839139716
CHL,Chile,2006,6.04999082563968,3.39201733699405,9.024,7.99948207856605,73.7116350448521,5.49643732024025,5.01952135827457
CHL,Chile,2007,5.16823098528431,4.40779938398044,8.427,8.67125848644778,76.9770247140928,5.05557874807609,4.14386212927862
CHL,Chile,2008,3.78939280635238,8.71626873039607,9.285,13.2617713664149,80.6766262406468,-4.18826982519764,2.75755699285021
CHL,Chile,2009,-1.11803723642878,0.353045178360936,11.313,7.25063476884462,66.6860309631418,1.43974883336493,-2.11061042692428
CHL,Chile,2010,5.85165102224047,1.4107110795432,8.547,4.75482680518702,69.7176801370338,0.896881680744073,4.79363748014636
CHL,Chile,2011,6.22389678509138,3.34121694259302,7.492,9.03015252269429,72.4816428077334,-4.91713901662884,5.18104033334399
CHL,Chile,2012,6.15534001855494,3.00744840213047,6.79,10.0572624433615,68.156142891334,-5.32849119001729,5.14158431251035
CHL,Chile,2013,3.30850824710085,1.7895555398459,6.361,9.261876781921,65.1432879523879,-4.77606541666957,2.32789256098182
CHL,Chile,2014,1.79264947139259,4.71867527854671,6.761,8.09805824839011,65.6346281218887,-3.46029991877659,0.783002086375433
CHL,Chile,2015,2.15194249981184,4.34877353217044,6.605,5.51492732291402,59.3491104775309,-2.73506821605392,1.11370445947465
CHL,Chile,2016,1.753038749071,3.78619355893118,6.926,5.58839657725206,56.0578610877723,-2.62065852365988,0.52983351729867
CHL,Chile,2017,1.35769537343957,2.18271846868519,7.257,4.55285507889072,56.0261589675707,-2.75779980852367,-0.235110167425177
CHL,Chile,2018,3.99002947789977,2.43488981353057,7.623,4.1780192502556,58.177050633437,-4.48367554777816,2.14988195463914
CHL,Chile,2019,0.634367533828438,2.55754475703326,7.493,,57.6117545680829,-5.21244978814827,-0.962096016030856
CHL,Chile,2020,-6.14347479224092,3.04549084804326,10.934,,58.1828635629748,-1.94941123362021,-6.98113061984451
CHL,Chile,2021,11.3149204879049,4.52456838259143,9.281,,64.8774063237834,-7.28208296226132,10.824550522267
CHL,Chile,2022,2.15399356192458,11.6438667110559,8.249,,75.2016177425303,-8.84931514465226,1.64877813218645
CHL,Chile,2023,0.521367977246825,7.58168251407962,9.013,,60.7247236874408,-3.12862449043213,-0.0196132258928543
CHN,China,1995,11.0328121562746,16.7912251650916,3.0,12.06,34.1049521589323,0.219237328483813,9.83296054402696
CHN,China,1996,9.97619992053447,8.31316028893908,3.12,10.08,33.6287512313005,0.833943624966418,8.82951365878655
CHN,China,1997,9.2876465280865,2.78646505531881,3.23,8.64,34.3135763220021,3.81946407941415,8.17484627382208
CHN,China,1998,7.92079207933551,-0.773186011549318,3.24,6.39,32.1717399357488,3.0345158579566,6.89019016050649
CHN,China,1999,7.7370030581299,-1.40147268276464,3.25,5.85,33.2255380760054,1.91286225540032,6.80818759993021
CHN,China,2000,8.58643201808462,0.347811226864586,3.26,5.85,39.0109424774998,1.67667411710879,7.73418016479314
CHN,China,2001,8.31263887091522,0.719125609120113,3.8,5.85,38.0826469518334,1.28417196444636,7.52872737128337
CHN,China,2002,9.24339326638321,-0.731970902350243,4.24,5.31,42.1944423387413,2.37759984341841,8.51390950160066
CHN,China,2003,10.1181928640117,1.12760348729637,4.58,5.31,51.0774801301803,2.55665409110255,9.4344412783923
CHN,China,2004,10.1314073631003,3.82463743108159,4.49,5.58,58.6403340408439,3.47450259619584,9.47923943183717
CHN,China,2005,11.458238455067,1.7764140766757,4.52,5.58,61.3600749408237,5.71199843031159,10.8046485485004
CHN,China,2006,12.6746751655235,1.64943099455859,4.43,6.12,63.5695798621627,8.30532573537482,12.0472818925694
CHN,China,2007,14.1499854947127,4.81676767378834,4.35,7.47,61.2664640006176,9.79958953536146,13.5553663508412
CHN,China,2008,9.67024588602851,5.92525137041091,4.59,5.31,56.7111330003209,9.0108699631763,9.10974706584638
CHN,China,2009,9.40269972778044,-0.728165250932898,4.72,5.31,44.4197644331119,4.68740638141982,8.85990205362064
CHN,China,2010,10.5962719761682,3.17532475269199,4.53,5.81,49.8540722338977,3.84025673415249,10.0634243207535
CHN,China,2011,9.4613358870736,5.55389892257493,4.55,6.56,49.9458272253643,1.77399724587567,8.86480747550642
CHN,China,2012,7.85617427055587,2.6195243264554,4.58,6.0,47.4802130784317,2.48328422404793,7.12701272347094
CHN,China,2013,7.77872409446717,2.62105001748114,4.6,6.0,45.9160413795571,1.52111320885029,7.06322465705706
CHN,China,2014,7.46190028229434,1.9216416278852,4.63,5.6,44.0684564812532,2.21130586371267,6.78666987945924
CHN,China,2015,6.97878002657477,1.43702380935654,4.65,4.35,38.6971848362625,2.59752794949746,6.35855026398104
CHN,China,2016,6.77555562837017,2.00000182191943,4.56,4.35,36.177170692978,1.67018709565351,6.16542718232793
CHN,China,2017,6.8912663621211,1.59313600071435,4.47,4.35,36.95085261586,1.50488723669315,6.24626618729064
CHN,China,2018,6.75671800166833,2.07479039965576,4.31,4.35,36.8943843914718,0.170563391928727,6.25861232477357
CHN,China,2019,6.06850235053705,2.89923416358226,4.56,4.35,35.1994202738836,0.706790487310518,5.6929006014863
CHN,China,2020,2.34018843078414,2.41942189457782,5.0,4.35,34.0389507864581,1.65930095801393,2.09686667315867
CHN,China,2021,8.57008513166322,0.981015135544881,4.55,4.35,36.5206911762676,1.93875176197337,8.47322717245602
CHN,China,2022,3.1341888719577,1.9735755573905,4.98,4.35,37.440719876366,2.42059259149418,3.14769982133814
CHN,China,2023,5.41484330099675,0.23483682889305,4.67,4.35,36.1051923691138,1.4415829879426,5.52431494678926
CIV,Cote d'Ivoire,1995,7.12574472834217,14.2950690851944,4.1,,76.202343905242,,3.02718524731407
CIV,Cote d'Ivoire,1996,7.72932741916973,2.48080669187551,4.039,,52.8042944211567,,3.63603752351062
CIV,Cote d'Ivoire,1997,9.6488400474633,4.02083333333305,3.964,,54.0062903380367,,5.51590083803082
CIV,Cote d'Ivoire,1998,4.26390594437231,4.61144759515372,4.1,,53.6538337944761,,0.404815446696844
CIV,Cote d'Ivoire,1999,1.16685998202273,0.70237580595596,4.421,,55.8935626908747,,-2.07680883648156
CIV,Cote d'Ivoire,2000,-0.265789462275947,2.53077516737996,4.835,,54.9639916295152,,-2.98789209303686
CIV,Cote d'Ivoire,2001,-2.15401249077306,4.36152914007256,5.195,,53.1141047180447,,-4.73706957562547
CIV,Cote d'Ivoire,2002,-2.73052647441901,3.07726485157427,5.508,,55.9019482275388,,-5.21173930372343
CIV,Cote d'Ivoire,2003,-4.72586658630681,3.29680746974208,5.847,,53.260060681877,,-7.07101837658274
